Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,Team_Rank,TS%,EFF,Nominated
Isaiah Hartenstein,LAC,68.0,17.9,3.4,5.4,0.626,0.2,0.467,3.2,0.64,0.645,1.3,1.9,0.689,1.7,3.2,4.9,2.4,0.7,1.1,1.2,8.3,2021-22,5,0.67,0.2,0
Isaiah Jackson,IND,36.0,15.0,3.2,5.7,0.563,0.1,0.313,3.1,0.584,0.575,1.7,2.4,0.682,1.7,2.5,4.1,0.3,0.7,1.4,1.1,8.3,2021-22,17,0.61,0.29,0
Naz Reid,MIN,77.0,15.8,3.0,6.2,0.489,0.7,0.343,2.3,0.568,0.549,1.5,1.9,0.765,1.3,2.6,3.9,0.9,0.5,0.9,1.1,8.3,2021-22,25,0.59,0.13,0
Landry Shamet,PHO,69.0,20.8,2.8,7.0,0.394,1.8,0.368,1.0,0.45,0.521,1.0,1.2,0.84,0.2,1.6,1.8,1.6,0.4,0.1,0.6,8.3,2021-22,2,0.55,0.1,0
Isaiah Stewart,DET,71.0,25.6,3.5,6.9,0.51,0.2,0.326,3.3,0.529,0.526,1.0,1.5,0.718,3.2,5.5,8.7,1.2,0.3,1.1,1.2,8.3,2021-22,29,0.55,0.2,0
Aaron Wiggins,OKC,50.0,24.2,3.1,6.7,0.463,0.8,0.304,2.3,0.573,0.525,1.2,1.7,0.729,1.0,2.5,3.6,1.4,0.6,0.2,1.1,8.3,2021-22,26,0.56,0.18,0
Daniel Theis,2TM,47.0,20.8,3.2,6.2,0.519,0.7,0.308,2.5,0.641,0.576,1.0,1.5,0.681,1.3,3.6,4.9,0.9,0.4,0.7,1.0,8.2,2021-22,-1,0.6,0.23,0
Corey Kispert,WAS,77.0,23.4,3.0,6.7,0.455,1.5,0.35,1.6,0.629,0.564,0.7,0.8,0.871,0.7,2.0,2.7,1.1,0.5,0.3,0.6,8.2,2021-22,18,0.58,0.11,0
Shake Milton,PHI,55.0,21.4,3.1,7.3,0.429,0.8,0.323,2.4,0.481,0.483,1.1,1.3,0.836,0.5,2.0,2.6,2.5,0.5,0.3,0.8,8.2,2021-22,3,0.52,0.16,0
Onyeka Okongwu,ATL,48.0,20.7,3.3,4.7,0.69,0.0,,3.3,0.69,0.69,1.7,2.3,0.727,2.4,3.5,5.9,1.1,0.6,1.3,0.9,8.2,2021-22,11,0.72,0.3,0
Otto Porter Jr.,GSW,63.0,22.2,3.1,6.6,0.464,1.3,0.37,1.8,0.565,0.56,0.8,1.0,0.803,1.4,4.4,5.7,1.5,1.1,0.5,0.6,8.2,2021-22,14,0.58,0.2,0
Hassan Whiteside,UTA,65.0,17.9,3.3,5.1,0.652,0.0,,3.3,0.652,0.652,1.6,2.6,0.623,2.6,5.0,7.6,0.4,0.3,1.6,0.8,8.2,2021-22,1,0.66,0.22,0
Rudy Gay,UTA,55.0,18.9,2.9,6.9,0.414,1.3,0.345,1.6,0.494,0.507,1.1,1.4,0.785,1.0,3.4,4.4,1.0,0.5,0.3,0.9,8.1,2021-22,1,0.54,0.17,0
Damian Jones,SAC,56.0,18.2,3.1,4.8,0.658,0.2,0.345,2.9,0.696,0.677,1.7,2.3,0.718,1.3,3.1,4.4,1.2,0.5,0.8,1.1,8.1,2021-22,21,0.7,0.21,0
Ziaire Williams,MEM,62.0,21.7,3.1,6.8,0.45,1.2,0.314,1.9,0.632,0.54,0.7,0.9,0.782,0.4,1.7,2.1,1.0,0.6,0.2,0.7,8.1,2021-22,15,0.56,0.12,0
Cory Joseph,DET,65.0,24.6,2.7,6.2,0.445,1.0,0.414,1.7,0.465,0.526,1.5,1.7,0.885,0.4,2.2,2.7,3.6,0.6,0.3,1.3,8.0,2021-22,29,0.58,0.16,0
Mike Muscala,OKC,43.0,13.8,2.6,5.8,0.456,1.6,0.429,1.0,0.506,0.597,1.1,1.3,0.842,0.5,2.5,3.0,0.5,0.4,0.6,0.3,8.0,2021-22,26,0.63,0.2,0
Malik Newman,CLE,1.0,8.0,3.0,5.0,0.6,0.0,0.0,3.0,0.75,0.6,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,8.0,2021-22,27,0.68,7.0,0
Lindy Waters III,OKC,25.0,18.6,2.8,7.0,0.406,2.1,0.363,0.7,0.621,0.557,0.2,0.2,0.8,0.2,2.7,2.9,1.0,0.8,0.3,0.4,8.0,2021-22,26,0.56,0.34,0
Andre Drummond,2TM,73.0,19.7,3.4,5.9,0.57,0.0,0.0,3.4,0.574,0.57,1.2,2.2,0.524,3.1,6.2,9.3,1.8,1.1,0.9,1.6,7.9,2021-22,-1,0.58,0.22,0
Josh Christopher,HOU,74.0,18.0,3.0,6.8,0.448,0.8,0.296,2.3,0.54,0.504,1.1,1.5,0.735,0.7,1.8,2.5,2.0,0.9,0.2,1.5,7.9,2021-22,30,0.53,0.11,0
Jordan Nwora,MIL,62.0,19.1,3.0,7.5,0.403,1.3,0.348,1.7,0.455,0.488,0.6,0.7,0.837,0.6,3.0,3.6,1.0,0.4,0.3,0.9,7.9,2021-22,7,0.51,0.12,0
Zach Collins,SAS,28.0,17.9,2.7,5.5,0.49,0.5,0.341,2.2,0.544,0.535,1.9,2.3,0.8,1.6,3.8,5.5,2.2,0.5,0.8,1.6,7.8,2021-22,20,0.6,0.43,0
Grant Williams,BOS,77.0,24.4,2.7,5.6,0.475,1.4,0.411,1.3,0.569,0.597,1.1,1.2,0.905,0.8,2.7,3.6,1.0,0.5,0.7,0.8,7.8,2021-22,16,0.64,0.13,0
Drew Eubanks,2TM,71.0,17.5,3.1,5.2,0.596,0.1,0.217,3.0,0.621,0.602,1.4,1.8,0.762,1.8,3.5,5.4,1.2,0.4,0.6,1.1,7.7,2021-22,-1,0.64,0.16,0
Cody Martin,CHO,71.0,26.3,2.9,6.0,0.482,0.9,0.384,2.0,0.542,0.554,1.1,1.5,0.701,1.2,2.9,4.0,2.5,1.2,0.5,0.9,7.7,2021-22,19,0.58,0.16,0
Kyle Anderson,MEM,69.0,21.5,3.0,6.8,0.446,0.5,0.33,2.5,0.481,0.484,1.0,1.5,0.638,1.0,4.3,5.3,2.7,1.1,0.7,1.0,7.6,2021-22,15,0.51,0.18,0
Kris Dunn,POR,14.0,24.0,3.1,7.3,0.431,0.1,0.091,3.1,0.473,0.436,1.2,1.3,0.944,0.6,2.9,3.5,5.6,1.6,0.2,2.3,7.6,2021-22,9,0.48,0.85,0
R.J. Hampton,ORL,64.0,21.9,2.7,7.1,0.383,1.0,0.35,1.7,0.405,0.453,1.2,1.8,0.641,0.4,2.7,3.0,2.5,0.7,0.2,1.4,7.6,2021-22,28,0.48,0.12,0
Furkan Korkmaz,PHI,67.0,21.1,2.7,7.0,0.387,1.1,0.289,1.6,0.515,0.469,1.0,1.3,0.81,0.3,2.3,2.6,1.9,0.5,0.1,0.7,7.6,2021-22,3,0.5,0.11,0
Markieff Morris,MIA,17.0,17.5,3.2,6.7,0.474,0.8,0.333,2.4,0.547,0.531,0.5,0.5,0.889,1.0,1.6,2.6,1.4,0.4,0.1,1.2,7.6,2021-22,13,0.55,0.44,0
Aleksej Pokusevski,OKC,61.0,20.2,3.0,7.5,0.408,0.9,0.289,2.1,0.498,0.47,0.6,0.8,0.7,1.2,4.0,5.2,2.1,0.6,0.6,1.5,7.6,2021-22,26,0.48,0.16,0
P.J. Tucker,MIA,71.0,27.9,2.9,6.0,0.484,1.1,0.415,1.8,0.54,0.577,0.6,0.9,0.738,1.4,4.0,5.5,2.1,0.8,0.2,0.9,7.6,2021-22,13,0.59,0.17,0
Trendon Watford,POR,48.0,18.1,3.0,5.6,0.532,0.2,0.237,2.8,0.581,0.549,1.5,2.0,0.755,1.2,3.0,4.1,1.7,0.5,0.6,0.9,7.6,2021-22,9,0.59,0.22,0
Goran Dragić,2TM,21.0,23.7,2.7,7.2,0.377,0.8,0.254,2.0,0.466,0.43,1.3,1.6,0.818,0.6,2.5,3.1,4.1,0.9,0.2,1.6,7.5,2021-22,-1,0.47,0.45,0
Draymond Green,GSW,46.0,28.9,2.9,5.6,0.525,0.3,0.296,2.6,0.586,0.556,1.3,2.0,0.659,1.0,6.3,7.3,7.0,1.3,1.1,3.0,7.5,2021-22,14,0.58,0.39,0
Raul Neto,WAS,70.0,19.6,2.9,6.3,0.463,0.5,0.292,2.4,0.526,0.502,1.2,1.5,0.769,0.2,1.7,1.9,3.1,0.8,0.0,1.1,7.5,2021-22,18,0.54,0.12,0
Jeremiah Robinson-Earl,OKC,49.0,22.2,2.7,6.6,0.414,1.2,0.352,1.6,0.478,0.503,0.8,1.1,0.741,1.5,4.1,5.6,1.0,0.6,0.3,0.8,7.5,2021-22,26,0.53,0.2,0
D.J. Wilson,TOR,4.0,13.5,2.8,3.8,0.733,0.0,0.0,2.8,0.846,0.733,2.0,2.5,0.8,0.3,3.8,4.0,1.3,1.3,0.3,0.5,7.5,2021-22,24,0.77,3.1,0
Thomas Bryant,WAS,27.0,16.3,2.9,5.5,0.52,0.4,0.286,2.4,0.613,0.561,1.3,1.5,0.875,1.0,3.0,4.0,0.9,0.2,0.8,0.7,7.4,2021-22,18,0.6,0.36,0
Alex Caruso,CHI,41.0,28.0,2.5,6.2,0.398,1.0,0.333,1.5,0.462,0.48,1.4,1.8,0.795,0.8,2.8,3.6,4.0,1.7,0.4,1.4,7.4,2021-22,22,0.53,0.28,0
Jared Harper,NOP,5.0,8.6,2.8,5.2,0.538,1.0,0.417,1.8,0.643,0.635,0.8,0.8,1.0,0.4,0.0,0.4,2.8,0.8,0.2,0.4,7.4,2021-22,23,0.67,1.76,0
Damion Lee,GSW,63.0,19.9,2.7,6.1,0.441,1.0,0.337,1.7,0.541,0.523,1.0,1.2,0.88,0.4,2.8,3.2,1.0,0.6,0.1,0.6,7.4,2021-22,14,0.56,0.13,0
Royce O'Neale,UTA,77.0,31.2,2.6,5.8,0.457,1.5,0.389,1.1,0.609,0.591,0.6,0.7,0.804,0.8,3.9,4.8,2.5,1.1,0.4,1.0,7.4,2021-22,1,0.61,0.15,0
Kenrich Williams,OKC,49.0,21.9,3.0,6.5,0.461,0.8,0.339,2.1,0.536,0.525,0.6,1.1,0.545,1.5,3.0,4.5,2.2,0.9,0.2,0.9,7.4,2021-22,26,0.53,0.21,0
Jeremy Lamb,2TM,56.0,16.7,2.4,6.2,0.383,1.0,0.324,1.4,0.441,0.463,1.6,1.9,0.84,0.5,2.3,2.8,1.4,0.6,0.4,0.7,7.3,2021-22,-1,0.52,0.14,0
Wes Iwundu,ATL,3.0,27.3,2.7,6.0,0.444,1.0,0.6,1.7,0.385,0.528,1.0,1.3,0.75,1.0,3.3,4.3,0.0,0.3,0.0,0.3,7.3,2021-22,11,0.56,2.67,0
Taurean Prince,MIN,69.0,17.1,2.6,5.7,0.454,1.2,0.376,1.3,0.565,0.564,0.9,1.2,0.756,0.4,2.1,2.5,1.0,0.7,0.3,0.8,7.3,2021-22,25,0.59,0.11,0
Austin Reaves,LAL,61.0,23.2,2.4,5.2,0.459,0.9,0.317,1.5,0.616,0.542,1.6,1.9,0.839,0.7,2.4,3.2,1.8,0.5,0.3,0.7,7.3,2021-22,8,0.6,0.15,0
Keon Johnson,2TM,37.0,18.8,2.6,7.4,0.353,0.9,0.34,1.7,0.36,0.415,1.1,1.4,0.804,0.6,1.5,2.2,2.1,0.8,0.3,1.2,7.2,2021-22,-1,0.45,0.17,0
Braxton Key,2TM,11.0,17.9,3.0,6.5,0.458,0.5,0.286,2.5,0.529,0.5,0.6,1.2,0.538,1.2,3.4,4.5,1.0,0.9,1.0,1.0,7.2,2021-22,-1,0.51,0.86,0
Javonte Green,CHI,65.0,23.4,2.7,5.0,0.542,0.6,0.356,2.2,0.625,0.597,1.2,1.5,0.833,1.4,2.8,4.2,0.9,1.0,0.5,0.5,7.2,2021-22,22,0.64,0.16,0
Joe Ingles,UTA,45.0,24.9,2.6,6.3,0.404,1.7,0.347,0.8,0.617,0.54,0.4,0.5,0.773,0.3,2.6,2.9,3.5,0.5,0.1,1.0,7.2,2021-22,1,0.55,0.21,0
Ty Jerome,OKC,48.0,16.7,2.6,6.8,0.378,1.1,0.29,1.5,0.493,0.46,0.8,1.0,0.809,0.4,1.2,1.6,2.3,0.6,0.1,0.8,7.1,2021-22,26,0.49,0.14,0
Robin Lopez,ORL,36.0,17.0,3.1,5.5,0.553,0.1,0.333,3.0,0.56,0.558,0.9,1.5,0.593,1.9,1.6,3.5,1.5,0.1,0.5,1.2,7.1,2021-22,28,0.58,0.24,0
Théo Maledon,OKC,51.0,17.8,2.3,6.2,0.375,0.9,0.293,1.5,0.449,0.445,1.5,2.0,0.79,0.4,2.2,2.6,2.2,0.6,0.2,1.3,7.1,2021-22,26,0.5,0.14,0
Gary Payton II,GSW,71.0,17.6,3.0,4.8,0.616,0.6,0.358,2.4,0.754,0.679,0.5,0.8,0.603,1.0,2.5,3.5,0.9,1.4,0.3,0.6,7.1,2021-22,14,0.69,0.15,0
Larry Nance Jr.,2TM,46.0,22.6,2.8,5.4,0.522,0.5,0.329,2.3,0.599,0.569,0.9,1.2,0.702,1.6,3.8,5.4,1.8,0.9,0.4,0.8,7.0,2021-22,-1,0.59,0.26,0
Goga Bitadze,IND,50.0,14.6,2.6,5.0,0.52,0.5,0.288,2.2,0.628,0.565,1.3,1.9,0.681,1.6,2.0,3.5,1.1,0.4,0.8,0.9,7.0,2021-22,17,0.6,0.18,0
Sekou Doumbouya,LAL,2.0,8.0,2.5,4.0,0.625,0.5,0.5,2.0,0.667,0.688,1.5,2.0,0.75,1.0,2.0,3.0,0.0,1.5,1.0,1.0,7.0,2021-22,8,0.72,4.75,0
Maxi Kleber,DAL,59.0,24.6,2.4,6.0,0.398,1.4,0.325,1.0,0.586,0.516,0.8,1.1,0.708,1.2,4.7,5.9,1.2,0.5,1.0,0.8,7.0,2021-22,10,0.54,0.18,0
Olivier Sarr,OKC,22.0,19.1,2.6,4.6,0.574,0.6,0.448,2.0,0.625,0.639,1.1,1.3,0.828,1.5,2.7,4.2,0.9,0.3,0.7,1.0,7.0,2021-22,26,0.68,0.45,0
Steven Adams,MEM,76.0,26.3,2.8,5.1,0.547,0.0,0.0,2.8,0.548,0.547,1.4,2.6,0.543,4.6,5.4,10.0,3.4,0.9,0.8,1.5,6.9,2021-22,15,0.55,0.22,0
Killian Hayes,DET,66.0,25.0,2.7,7.0,0.383,0.7,0.263,2.0,0.452,0.431,0.9,1.1,0.77,0.5,2.6,3.2,4.2,1.2,0.5,1.7,6.9,2021-22,29,0.46,0.15,0
Jarred Vanderbilt,MIN,74.0,25.4,2.9,4.9,0.587,0.0,0.143,2.8,0.605,0.59,1.2,1.8,0.656,2.9,5.5,8.4,1.3,1.3,0.6,1.0,6.9,2021-22,25,0.61,0.2,0
Serge Ibaka,2TM,54.0,16.2,2.7,5.5,0.5,0.7,0.374,2.1,0.563,0.563,0.6,0.8,0.727,1.1,3.5,4.6,0.9,0.2,0.6,0.8,6.8,2021-22,-1,0.58,0.17,0
Mason Jones,LAL,4.0,12.8,1.8,3.8,0.467,0.3,0.25,1.5,0.545,0.5,3.0,3.8,0.8,0.3,2.3,2.5,1.0,0.5,0.0,0.3,6.8,2021-22,8,0.62,1.92,0
Brandon Boston Jr.,LAC,51.0,14.9,2.5,6.4,0.385,0.7,0.306,1.8,0.425,0.437,1.2,1.4,0.819,0.3,1.8,2.2,1.0,0.5,0.3,0.6,6.7,2021-22,5,0.48,0.12,0
Wayne Ellington,LAL,43.0,18.8,2.3,5.5,0.414,1.9,0.389,0.4,0.615,0.586,0.2,0.3,0.818,0.2,1.6,1.8,0.7,0.5,0.1,0.4,6.7,2021-22,8,0.59,0.14,0
Stanley Johnson,LAL,48.0,22.8,2.4,5.2,0.466,0.7,0.314,1.8,0.575,0.532,1.1,1.5,0.716,0.7,2.5,3.2,1.7,0.9,0.3,0.7,6.7,2021-22,8,0.57,0.19,0
Georgios Kalaitzakis,2TM,13.0,16.5,2.4,5.2,0.463,0.8,0.385,1.6,0.512,0.537,1.1,2.3,0.467,0.5,1.2,1.6,0.9,0.8,0.2,1.5,6.6,2021-22,-1,0.53,0.35,0
Torrey Craig,2TM,78.0,20.5,2.6,5.7,0.454,1.0,0.329,1.6,0.594,0.541,0.5,0.7,0.75,1.1,2.9,4.0,1.2,0.6,0.5,0.9,6.6,2021-22,-1,0.55,0.11,0
Zeke Nnaji,DEN,41.0,17.0,2.3,4.5,0.516,0.9,0.463,1.4,0.557,0.616,1.0,1.6,0.631,1.4,2.2,3.6,0.4,0.4,0.3,0.6,6.6,2021-22,6,0.63,0.19,0
B.J. Johnson,ORL,4.0,16.3,2.8,6.3,0.44,1.0,0.4,1.8,0.467,0.52,0.0,0.0,,1.5,2.3,3.8,0.0,0.0,0.3,0.0,6.5,2021-22,28,0.52,1.78,0
Mason Plumlee,CHO,73.0,24.6,2.8,4.4,0.641,0.0,0.0,2.8,0.645,0.641,0.9,2.3,0.392,2.4,5.3,7.7,3.1,0.8,0.7,1.4,6.5,2021-22,19,0.6,0.2,0
Josh Jackson,2TM,51.0,16.3,2.4,5.9,0.4,0.6,0.254,1.7,0.512,0.455,1.1,1.5,0.714,0.4,2.4,2.8,1.1,0.5,0.4,0.9,6.4,2021-22,-1,0.49,0.13,0
Justin Anderson,2TM,16.0,19.8,2.3,5.9,0.379,0.9,0.254,1.3,0.583,0.458,0.9,1.2,0.789,0.3,2.6,2.9,2.1,0.5,0.4,0.5,6.4,2021-22,-1,0.5,0.49,0
Avery Bradley,LAL,62.0,22.7,2.4,5.6,0.423,1.3,0.39,1.1,0.471,0.54,0.3,0.3,0.889,0.5,1.7,2.2,0.8,0.9,0.1,0.6,6.4,2021-22,8,0.56,0.11,0
JaMychal Green,DEN,67.0,16.2,2.4,4.9,0.486,0.5,0.266,1.9,0.621,0.537,1.2,1.4,0.871,1.2,3.0,4.2,0.9,0.6,0.4,0.9,6.4,2021-22,6,0.58,0.13,0
Blake Griffin,BRK,56.0,17.1,2.4,5.6,0.425,0.7,0.262,1.7,0.565,0.486,1.0,1.4,0.724,1.1,3.0,4.1,1.9,0.5,0.3,0.6,6.4,2021-22,4,0.51,0.16,0
Brandon Knight,DAL,5.0,13.0,2.0,5.0,0.4,0.8,0.235,1.2,0.75,0.48,1.6,1.6,1.0,0.0,1.6,1.6,1.6,0.2,0.0,0.8,6.4,2021-22,10,0.56,1.2,0
Isaiah Livers,DET,19.0,20.2,2.2,4.7,0.456,1.4,0.422,0.7,0.538,0.606,0.6,0.7,0.857,0.8,2.2,3.0,1.1,0.7,0.4,0.8,6.4,2021-22,29,0.64,0.43,0
Ish Smith,2TM,65.0,17.3,2.8,6.6,0.43,0.4,0.373,2.5,0.441,0.459,0.2,0.4,0.625,0.4,1.8,2.2,3.8,0.7,0.4,1.2,6.3,2021-22,-1,0.46,0.13,0
Aaron Holiday,2TM,63.0,16.2,2.4,5.4,0.447,0.6,0.379,1.8,0.477,0.504,0.9,1.1,0.868,0.4,1.6,1.9,2.4,0.7,0.1,1.1,6.3,2021-22,-1,0.54,0.11,0
Dewayne Dedmon,MIA,67.0,15.9,2.4,4.3,0.566,0.3,0.404,2.2,0.597,0.598,1.1,1.5,0.75,1.6,4.2,5.8,0.7,0.4,0.6,1.0,6.3,2021-22,13,0.64,0.16,0
Hassani Gravett,ORL,8.0,21.4,2.3,4.8,0.474,1.4,0.423,0.9,0.583,0.618,0.4,0.5,0.75,0.1,2.5,2.6,2.5,0.6,0.1,1.1,6.3,2021-22,28,0.63,1.05,0
Derrick Walton,DET,3.0,36.0,2.0,8.7,0.231,1.0,0.231,1.0,0.231,0.288,1.3,1.3,1.0,0.7,2.7,3.3,7.0,2.3,1.3,3.7,6.3,2021-22,29,0.34,3.27,0
Lou Williams,ATL,56.0,14.3,2.2,5.7,0.391,0.7,0.363,1.6,0.404,0.448,1.2,1.4,0.859,0.3,1.3,1.6,1.9,0.5,0.1,0.8,6.3,2021-22,11,0.5,0.11,0
Chaundee Brown Jr.,2TM,5.0,20.8,2.0,6.4,0.313,1.2,0.333,0.8,0.286,0.406,1.0,1.2,0.833,0.2,3.0,3.2,0.8,0.4,0.0,0.2,6.2,2021-22,-1,0.45,1.16,0
Thaddeus Young,2TM,52.0,16.3,2.7,5.2,0.518,0.3,0.354,2.4,0.554,0.55,0.4,0.9,0.469,1.5,2.5,4.0,2.0,1.0,0.3,1.0,6.2,2021-22,-1,0.55,0.18,0
George Hill,MIL,54.0,23.2,2.2,5.1,0.429,0.8,0.306,1.4,0.546,0.504,1.1,1.1,0.919,0.7,2.2,2.9,2.2,0.8,0.1,0.8,6.2,2021-22,7,0.56,0.16,0
Dwight Howard,LAL,60.0,16.2,2.2,3.7,0.612,0.1,0.533,2.1,0.618,0.63,1.6,2.4,0.658,2.0,4.0,5.9,0.6,0.6,0.6,0.8,6.2,2021-22,8,0.65,0.18,0
Vit Krejci,OKC,30.0,23.0,2.3,5.6,0.407,1.1,0.327,1.2,0.522,0.503,0.6,0.7,0.864,0.6,2.8,3.4,1.9,0.6,0.3,1.0,6.2,2021-22,26,0.52,0.27,0
Jalen McDaniels,CHO,55.0,16.3,2.2,4.6,0.484,0.7,0.38,1.5,0.562,0.565,1.0,1.3,0.736,0.7,2.4,3.1,1.1,0.5,0.4,0.7,6.2,2021-22,19,0.6,0.14,0
Payton Pritchard,BOS,71.0,14.1,2.3,5.3,0.429,1.4,0.412,0.8,0.461,0.564,0.3,0.3,1.0,0.5,1.4,1.9,2.0,0.4,0.1,0.6,6.2,2021-22,16,0.57,0.1,0
Day'Ron Sharpe,BRK,32.0,12.2,2.7,4.7,0.577,0.1,0.286,2.6,0.592,0.584,0.8,1.3,0.585,2.5,2.5,5.0,0.5,0.3,0.5,0.9,6.2,2021-22,4,0.59,0.28,0
Jose Alvarado,NOP,54.0,15.4,2.4,5.4,0.446,0.6,0.291,1.8,0.538,0.5,0.7,1.0,0.679,0.5,1.4,1.9,2.8,1.3,0.1,0.7,6.1,2021-22,23,0.52,0.15,0
Nemanja Bjelica,GSW,71.0,16.1,2.3,4.8,0.468,0.8,0.362,1.5,0.549,0.547,0.8,1.1,0.728,0.9,3.3,4.1,2.2,0.6,0.4,1.2,6.1,2021-22,14,0.58,0.13,0
Lamar Stevens,CLE,63.0,16.1,2.5,5.1,0.489,0.3,0.277,2.2,0.543,0.517,0.8,1.2,0.707,0.7,1.9,2.6,0.7,0.5,0.3,0.7,6.1,2021-22,27,0.54,0.1,0
Tristan Thompson,3TM,57.0,15.7,2.5,4.7,0.528,0.0,0.333,2.5,0.53,0.53,1.1,2.0,0.526,2.1,2.9,5.1,0.6,0.4,0.4,0.8,6.0,2021-22,-1,0.54,0.15,0
Tristan Thompson,SAC,30.0,15.2,2.5,5.0,0.503,0.0,1.0,2.5,0.5,0.507,1.1,2.0,0.533,2.4,3.0,5.4,0.6,0.4,0.4,1.0,6.2,2021-22,21,0.53,0.29,0
Tristan Thompson,IND,4.0,16.5,3.3,6.0,0.542,0.0,,3.3,0.542,0.542,0.8,2.0,0.375,1.8,2.8,4.5,0.5,0.0,0.5,1.0,7.3,2021-22,17,0.53,1.98,0
Tristan Thompson,CHI,23.0,16.3,2.3,4.0,0.565,0.0,0.0,2.3,0.578,0.565,1.1,2.1,0.542,1.8,3.0,4.7,0.6,0.5,0.3,0.5,5.7,2021-22,22,0.58,0.37,0
Quentin Grimes,NYK,46.0,17.1,2.1,5.1,0.404,1.6,0.381,0.5,0.5,0.557,0.3,0.4,0.684,0.5,1.5,2.0,1.0,0.7,0.2,0.6,6.0,2021-22,12,0.57,0.13,0
Tre Jones,SAS,69.0,16.6,2.4,4.9,0.49,0.1,0.196,2.3,0.542,0.504,1.0,1.3,0.78,0.4,1.8,2.2,3.4,0.6,0.1,0.7,6.0,2021-22,20,0.55,0.13,0
Alex Len,SAC,39.0,15.9,2.4,4.5,0.534,0.2,0.286,2.3,0.568,0.551,1.1,1.6,0.651,1.3,2.8,4.1,1.2,0.3,0.6,1.1,6.0,2021-22,21,0.58,0.22,0
Kevon Looney,GSW,82.0,21.1,2.5,4.4,0.571,0.0,0.0,2.5,0.573,0.571,0.9,1.5,0.6,2.5,4.7,7.3,2.0,0.6,0.6,0.8,6.0,2021-22,14,0.59,0.16,0
Austin Rivers,DEN,67.0,22.1,2.2,5.2,0.417,1.2,0.342,1.0,0.563,0.53,0.5,0.7,0.727,0.3,1.4,1.7,1.3,0.8,0.1,0.8,6.0,2021-22,6,0.54,0.09,0
Danuel House Jr.,3TM,42.0,17.3,1.9,4.7,0.404,1.0,0.376,0.9,0.444,0.515,1.0,1.4,0.759,0.4,2.2,2.6,1.0,0.5,0.4,0.8,5.9,2021-22,-1,0.55,0.15,0
Danuel House Jr.,HOU,16.0,14.6,1.6,4.6,0.338,0.6,0.294,0.9,0.375,0.405,1.1,1.2,0.895,0.3,2.4,2.7,1.2,0.3,0.3,1.1,4.8,2021-22,30,0.47,0.32,0
Danuel House Jr.,NYK,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,12,0.0,-1.0,0
Danuel House Jr.,UTA,25.0,19.6,2.2,4.9,0.447,1.4,0.415,0.8,0.512,0.585,1.1,1.6,0.692,0.6,2.2,2.7,1.0,0.6,0.5,0.6,6.8,2021-22,1,0.61,0.31,0
Kessler Edwards,BRK,48.0,20.6,2.3,5.6,0.412,1.0,0.353,1.3,0.473,0.502,0.3,0.4,0.842,0.9,2.7,3.6,0.6,0.6,0.5,0.9,5.9,2021-22,4,0.51,0.14,0
Danny Green,PHI,62.0,21.8,2.0,5.2,0.394,1.7,0.38,0.4,0.469,0.555,0.2,0.2,0.786,0.5,2.0,2.5,1.0,1.0,0.6,0.7,5.9,2021-22,3,0.56,0.11,0
Kira Lewis Jr.,NOP,24.0,14.2,2.5,6.1,0.404,0.5,0.224,1.9,0.523,0.449,0.4,0.5,0.833,0.4,1.3,1.6,2.0,0.5,0.0,1.1,5.9,2021-22,23,0.47,0.22,0
Bismack Biyombo,PHO,36.0,14.1,2.4,4.0,0.593,0.0,,2.4,0.593,0.593,1.1,2.0,0.535,1.8,2.9,4.6,0.6,0.3,0.7,0.7,5.8,2021-22,2,0.59,0.24,0
Carsen Edwards,DET,4.0,19.8,2.3,7.5,0.3,1.0,0.25,1.3,0.357,0.367,0.3,0.3,1.0,0.5,1.0,1.5,3.5,0.5,0.0,1.3,5.8,2021-22,29,0.38,1.2,0
CJ Elleby,POR,58.0,20.2,2.1,5.3,0.393,0.6,0.294,1.4,0.462,0.453,1.0,1.4,0.714,1.1,2.8,3.9,1.5,0.6,0.3,1.0,5.8,2021-22,9,0.49,0.13,0
Luka Garza,DET,32.0,12.2,2.1,4.6,0.449,0.5,0.327,1.6,0.51,0.503,1.2,1.9,0.623,1.8,1.3,3.1,0.6,0.3,0.2,0.6,5.8,2021-22,29,0.53,0.19,0
Xavier Moon,LAC,10.0,13.7,2.5,5.1,0.49,0.5,0.357,2.0,0.541,0.539,0.3,0.5,0.6,0.2,1.2,1.4,2.4,0.7,0.3,0.6,5.8,2021-22,5,0.55,0.72,0
Eric Paschall,UTA,58.0,12.7,2.0,4.1,0.485,0.7,0.37,1.3,0.583,0.57,1.1,1.5,0.767,0.5,1.3,1.8,0.6,0.2,0.1,0.5,5.8,2021-22,1,0.61,0.09,0
Joshua Primo,SAS,50.0,19.3,2.0,5.4,0.374,0.8,0.307,1.2,0.444,0.452,0.9,1.2,0.746,0.6,1.6,2.3,1.6,0.4,0.5,1.1,5.8,2021-22,20,0.49,0.12,0
